"","eleicao_descricao","uf","candidato_cargo","nome_urna","partido_sigla"
"1655","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","JOYCELENE CALDAS M FAGUNDES","PRP"
"1656","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","ELIZABETH NUNES DOS SANTOS","PSOL"
"1657","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","DR. WESLEY MEDEIROS","PTB"
"1658","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","DRA DAIANA SILVA","PP"
"1659","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","JULLY","PC do B"
"1660","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","SARGENTO JOÃO CUNHA","PHS"
"1661","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","NICOLAS","PCB"
"1662","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","IRMÃ GISLENE","DEM"
"1663","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","LUIZ ANTÔNIO","PT"
"1664","Eleições Gerais Estaduais 2018","GO","2º SUPLENTE","FABRICIO COSTA","PSOL"
"1665","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","FÁBIO SOUSA","PSDB"
"1666","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","VIANA","PC do B"
"1667","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","MATEUS FERREIRA","PT"
"1668","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","LUDMILA ROSA","REDE"
"1669","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","JOÃO BOSCO UCHOA (BOSQUINHO)","SOLIDARIEDADE"
"1670","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","JANAINA MEDEIROS","PATRIOTA"
"1671","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","BEATRIZ PEIXOTO","PTC"
"1672","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","NILTA CONTADORA","MDB"
"1673","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","WESLEY DE SOUSA","PATRIOTA"
"1674","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","BENEDITO GARCIA","PP"
"1675","Eleições Gerais Estaduais 2018","GO","1º SUPLENTE","PEDRAO","PATRIOTA"
"1676","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","ALESSANDRA DE ANAPOLIS","PP"
"1677","Eleições Gerais Estaduais 2018","GO","VICE-GOVERNADOR","JOSÉ GERALDO","PCO"
"1678","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","WELEN MAUANY BATISTA","PMN"
"1679","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","TATIANA LEMOS","PC do B"
"1680","Eleições Gerais Estaduais 2018","GO","GOVERNADOR","ZÉ ELITON","PSDB"
"1681","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","SUEIDES DA 44","PSC"
"1682","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","DOUGLAS MARTINHO","PR"
"1683","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","MARIANA MAIA","PCO"
"1684","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","DIVINO CESAR","PHS"
"1685","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","PASTOR GIL LAPIDANDO TESOUROS","PHS"
"1686","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","VANI DE CASTRO","PP"
"1687","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","NANDO SANTOS","PODE"
"1688","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","FABIO MACHADO","PSL"
"1689","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","RALEY CANHETE","PHS"
"1690","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","THULIO NOVAIS","PRTB"
"1691","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","MÁRCIA CÂNDIDO","PSDB"
"1692","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","TATIANA LEMOS","PC do B"
"1693","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","JOSÉ OTÁVIO","PSL"
"1694","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","FERNANDA MORAES","PODE"
"1695","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","PAULINHO MARMORARIA","PDT"
"1696","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","BRUNA CUNHA","PSL"
"1697","Eleições Gerais Estaduais 2018","GO","1º SUPLENTE","VILMAR ROCHA","PSD"
"1698","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","JANAINA LIMA","PP"
"1699","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","DONZA","REDE"
"1700","Eleições Gerais Estaduais 2018","GO","2º SUPLENTE","FERNANDO SAFATLE","REDE"
"1701","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","PEDRO DO JUMENTO","PRP"
"1702","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","SIMEYZON SILVEIRA","PSD"
"1703","Eleições Gerais Estaduais 2018","GO","VICE-GOVERNADOR","PROFESSOR NIVALDO ","PC do B"
"1704","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","TIRIRICA DE GOIAS","AVANTE"
"1705","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","TIÃO CAROÇO","PSDB"
"1706","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","EDINILSON VETERINARIO","PSC"
"1707","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","MANO LIMA","PSOL"
"1708","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","MESSIAS PRETO ACS","PSOL"
"1709","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","SANTOS PEREIRA","SOLIDARIEDADE"
"1710","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","ADILSON OLIVEIRA","PSB"
"1711","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","CEL GONDIN","PMN"
"1712","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","EMERSON DA AUTOVIP","PSC"
"1713","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","PROFESSOR SANTINO","PATRIOTA"
"1714","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","JORGE CASTILHO","PT"
"1715","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","CLEUSINHA DO TRÊS MARIA","MDB"
"1716","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","DIANA PAIVA","PP"
"1717","Eleições Gerais Estaduais 2018","GO","1º SUPLENTE","JOSÉ VITTI","PSDB"
"1718","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","ALVARO GUIMARAES","DEM"
"1719","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","DR. ANTONIO OTONI","PSD"
"1720","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","KEYLLA","DC"
"1721","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","VIVIANE LEÃO MIRANDA","MDB"
"1722","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","DIMAS VAZ","PHS"
"1723","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","RONIVON","PROS"
"1724","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","MAURO RUBEM","PT"
"1725","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","FÁTIMA DA EDUCAÇÃO","PHS"
"1726","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","PAULO ROGERIO","PMN"
"1727","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","PASTOR ERIVALDO","PODE"
"1728","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","FERNANDA SHALLOM","PRP"
"1729","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","DARIA CRISTINA","PHS"
"1730","Eleições Gerais Estaduais 2018","GO","2º SUPLENTE","RAFAEL GONZAGA","PP"
"1731","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","FREDERICO NASCIMENTO","PROS"
"1732","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","KENIA BORGES","DC"
"1733","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","NARA COUTRIN","PSL"
"1734","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","DIEGO SORGATTO","PSDB"
"1735","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","JOEL MARINELLI","PATRIOTA"
"1736","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","VIRMONDES CRUVINEL","PPS"
"1737","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","VALDETE NASCIMENTO","PRTB"
"1738","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","LUIZ HENRIQUE","PDT"
"1739","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","IDELMA SILVA","PMN"
"1740","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","PATRÍCIA ROSA","PSL"
"1741","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","PROF. EDER BENTO","NOVO"
"1742","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","ZAGA","PHS"
"1743","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","MARCILENE SILVA (JUJU)","PTB"
"1744","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","VILMONDES DO AÇOUGUE","SOLIDARIEDADE"
"1745","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","CELMA MARIA","PSDB"
"1746","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","TACIMAR NEGÃO","PSC"
"1747","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","JOEDIA SILVA","REDE"
"1748","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","JUQUINHA","PSD"
"1749","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","JOSE FRANCALINO","PC do B"
"1750","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","FABIANA MATIAS","PHS"
"1751","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","FRANCIELY ARAUJO","PROS"
"1752","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","PROFESSOR EDSON BENTO","PSC"
"1753","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","ANA MARIA DA SILVA","PT"
"1754","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","ANDERSON MOTA","DC"
"1755","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","REGINA DO SOCIAL","PSC"
"1756","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","LANA LUNA","PSOL"
"1757","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","CARLINHOS DO MANGAO","PROS"
"1758","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","TERESA LIMA","PSOL"
"1759","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","DRA. MARINETE DUARTE","PRP"
"1760","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","TIA HELIA","PP"
"1761","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","LAURINDO ITACARAMBI","PSOL"
"1762","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","VALÉRIA RIOS","PHS"
"1763","Eleições Gerais Estaduais 2018","GO","2º SUPLENTE","SORMANI IRINEU","PT"
"1764","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","GUTO ARAUJO","PODE"
"1765","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","MARIA LEMOS","SOLIDARIEDADE"
"1766","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","CARLOS HENRIQUE","PSL"
"1767","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","MARCELO RORIZ","PPS"
"1768","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","CESINHA","PROS"
"1769","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","JOAQUIM PEDRO","REDE"
"1770","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","VICTOR LUSTOSA","PSD"
"1771","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","JONAS ROCHA","PRP"
"1772","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","ESTELA PRADO","PSC"
"1773","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","ARIOVALDO FILHO","PHS"
"1774","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","ARQUIDONES BITES","PT"
"1775","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","SANDES JUNIOR","PP"
"1776","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","ZÉ CARAPÔ","DC"
"1777","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","IRIS FREITAS","PATRIOTA"
"1778","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","ALYSSON LIMA","PRB"
"1779","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","THIAGO ALBERNAZ","SOLIDARIEDADE"
"1780","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","THAIS GONDIM","PT"
"1781","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","ISMAEL ALVES DA COMURG","DC"
"1782","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","MARTIVONE","PATRIOTA"
"1783","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","JEOVANE LOPES","PHS"
"1784","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","APOSTOLA JACQUELINE","PRTB"
"1785","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","CAMILA CAMPOS ","PSOL"
"1786","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","EMPRESARIO CHICO LEITE","PATRIOTA"
"1787","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","DEIVID MESSIAS","PR"
"1788","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","RAFAEL LOUSA","PSDB"
"1789","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","OZIEL GALVAO","PP"
"1790","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","DANIELSON","PHS"
"1791","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","DELEGADO EDUARDO PRADO","PV"
"1792","Eleições Gerais Estaduais 2018","GO","1º SUPLENTE","MAGUITO VILELA","MDB"
"1793","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","ANTÔNIO UCHÔA","AVANTE"
"1794","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","JUSCÉLIA MARQUES ","PSL"
"1795","Eleições Gerais Estaduais 2018","GO","2º SUPLENTE","JADER MELO","PP"
"1796","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","MARIA NEIDE","PRTB"
"1797","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","LOLLA TELLES","DEM"
"1798","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","FLAVIA MORAIS","PDT"
"1799","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","MILVA CAVALCANTE","PSDB"
"1800","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","PÉRICLES SOUZA","PMN"
"1801","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","LUIZ SANTANA","DC"
"1802","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","DELEGADA ADRIANA ACCORSI","PT"
"1803","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","HALMITON ROCHA","PRTB"
"1804","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","EDINA GOULART","PV"
"1805","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","ALAN PATRICK","PROS"
"1806","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","GISELE DO SCALA","PDT"
"1807","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","JULIO PINA","PRTB"
"1808","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","WALDEMAR REGO","PODE"
"1809","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","CILMAR MARQUES","PT"
"1810","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","MAGNO RAMOS","AVANTE"
"1811","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","EULINA BRITO","PSD"
"1812","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","JEOVAN FARMACEUTICO","PHS"
"1813","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","JEAN CARLOS ","PTB"
"1814","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","PATRICIA VALENTE","PP"
"1815","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","CLAUDIO AUGUSTO","PATRIOTA"
"1816","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","ADELAIR BATISTA","DEM"
"1817","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","LAUDEMI CABRAL","PATRIOTA"
"1818","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","ADELSON LOPES","PATRIOTA"
"1819","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","PACHECAO DO TAXI","PHS"
"1820","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","CAIRO SALIM","PROS"
"1821","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","DUDU MACEDO","PATRIOTA"
"1822","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","LOIOLA","PT"
"1823","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","FABRICIA DO TAXI","PSD"
"1824","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","DELL CAVALCANTE","DC"
"1825","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","RUTH VALERY","PP"
"1826","Eleições Gerais Estaduais 2018","GO","SENADOR","LÚCIA VÂNIA","PSB"
"1827","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","PROFESSOR BENÉ","PSOL"
"1828","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","FRANCIELLY SILVA","PROS"
"1829","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","PROFESSOR  ZÉ DO CARMO","PT"
"1830","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","EMERSON SALSICHA","PT"
"1831","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","GCM. PROF. TOM","PV"
"1832","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","CLÁUDIA LEMOS","PHS"
"1833","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","DR. FÁBIO LÔBO","PSL"
"1834","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","IVANETE COSTA","PROS"
"1835","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","MHAELLY","PHS"
"1836","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","MARCIO VALENTE","PSB"
"1837","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","COSME ARAUJO","PV"
"1838","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","LIBÓRIO DO FERRO VELHO","PHS"
"1839","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","MABEL BONFIM","PDT"
"1840","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","WAGNER NETO","PATRIOTA"
"1841","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","RUBIA MARIA","PATRIOTA"
"1842","Eleições Gerais Estaduais 2018","GO","1º SUPLENTE","TIÃO DA CONSTRUÇÃO CIVIL","PCO"
"1843","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","DANIEL ROCHA","PP"
"1844","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","AGENTE THALITA OLIVEIRA","PSL"
"1845","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","JOÃO MACARRÃO","PC do B"
"1846","Eleições Gerais Estaduais 2018","GO","2º SUPLENTE","MARDÔNIO","PC do B"
"1847","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","UEDSON VIEIRA","PSOL"
"1848","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","XAVIER","PSC"
"1849","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","LIVIA PIO","REDE"
"1850","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","CARLOS ANTONIO","PTB"
"1851","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","BIL","PSD"
"1852","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","MAURA OLIVEIRA","PROS"
"1853","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","RAEL AMIGO FIEL","REDE"
"1854","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","VALERIANO","PODE"
"1855","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","TCHEQUINHO","MDB"
"1856","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","NIXON","PMN"
"1857","Eleições Gerais Estaduais 2018","GO","1º SUPLENTE","QUIRINO","PRB"
"1858","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","KETTRIN PRISCILLA","DC"
"1859","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","CORONEL BELELLI","PR"
"1860","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","AMIGO SIRLEY CAMPOS","PATRIOTA"
"1861","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","TANIA MORAES","PROS"
"1862","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","RODRIGO NASCENTE","PROS"
"1863","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","ELIANE PINHEIRO","PSDB"
"1864","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","JOAO JUNIOR","PATRIOTA"
"1865","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","XISTO DAMAS","PHS"
"1866","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","DARIA ALVES","PRTB"
"1867","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","NONATA DA FEIRA","PMB"
"1868","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","ADORADOR ABIMAEL","DC"
"1869","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","JOECY MACHADO","SOLIDARIEDADE"
"1870","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","MARCONDES DE OLIVEIRA","PHS"
"1871","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","MIRIAM PINHEIRO","PHS"
"1872","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","PROFESSOR MOACIR","PDT"
"1873","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","CORONEL VALDERIR","PATRIOTA"
"1874","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","PAULO VINICIUS","PRP"
"1875","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","LUCIENI SOARES","DC"
"1876","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","ALINE RIBEIRO","REDE"
"1877","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","REIS","PTC"
"1878","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","ELIEL JUNIOR","SOLIDARIEDADE"
"1879","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","ALEX DOS GARIS","PSL"
"1880","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","PAULINHO DO HELENÊS ","PSDB"
"1881","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","BRUNO MANOEL","PROS"
"1882","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","ANNA PODESTÁ","REDE"
"1883","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","PROF. LUCIANO CAIXETA","PV"
"1884","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","VILMA MARIA","MDB"
"1885","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","KELLY AFIUNE","DC"
"1886","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","LUCIMAR DA FEIRA","DC"
"1887","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","LAURENCIO MESSIAS - FUKINHA","DC"
"1888","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","PROFESSOR ALISSON","DC"
"1889","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","EUSO GOMES","PODE"
"1890","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","CARLIANA MENDES","PP"
"1891","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","EDVANDRO BARUC TURISMO","PSB"
"1892","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","ROMERITO COSTA","DC"
"1893","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","ROSANA MAZETTI","NOVO"
"1894","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","CARLINHOS DO EGITO","DC"
"1895","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","RENER BILAC","AVANTE"
"1896","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","DR. VAVÁ","PSDB"
"1897","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","CLEIDINHA MARTINS","PSB"
"1898","Eleições Gerais Estaduais 2018","GO","DEPUTADO FEDERAL","VERALUCIA SCHEFFER","PSOL"
"1899","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","SARA DIAS","SOLIDARIEDADE"
"1900","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","MAURICIO DO TRIUNFO","PRTB"
"1901","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","FLAUSININHO","MDB"
"1902","Eleições Gerais Estaduais 2018","GO","DEPUTADO ESTADUAL","DANIEL MESQUITA","SOLIDARIEDADE"
